"filename", "language", "JavaScript", "TypeScript", "HTML", "JSON with Comments", "JavaScript JSX", "Markdown", "PostCSS", "JSON", "Properties", "Gradle", "Batch", "YAML", "Java", "XML", "comment", "blank", "total"
"c:\Users\bemat\src\DrivingTracking\src\components\PrivacyZoneProtectionCheck.jsx", "JavaScript JSX", 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 224
"c:\Users\bemat\src\DrivingTracking\src\components\ProtectedRoute.jsx", "JavaScript JSX", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 39
"c:\Users\bemat\src\DrivingTracking\src\components\RoadSectionPreview.jsx", "JavaScript JSX", 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 205
"c:\Users\bemat\src\DrivingTracking\src\components\ScoreRing.jsx", "JavaScript JSX", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 87
"c:\Users\bemat\src\DrivingTracking\src\components\SectionErrorBoundary.jsx", "JavaScript JSX", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 78
"c:\Users\bemat\src\DrivingTracking\src\components\SpeedLimitConflictReview.jsx", "JavaScript JSX", 0, 0, 0, 0, 1412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 66, 1481
"c:\Users\bemat\src\DrivingTracking\src\components\SpeedLimitEditorMap.jsx", "JavaScript JSX", 0, 0, 0, 0, 704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 62, 772
"c:\Users\bemat\src\DrivingTracking\src\components\StatCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 35
"c:\Users\bemat\src\DrivingTracking\src\components\TrackingTelemetryCharts.jsx", "JavaScript JSX", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 154
"c:\Users\bemat\src\DrivingTracking\src\components\TripCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 433
"c:\Users\bemat\src\DrivingTracking\src\components\TripDrive3D.jsx", "JavaScript JSX", 0, 0, 0, 0, 2320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 158, 2484
"c:\Users\bemat\src\DrivingTracking\src\components\TripMap.jsx", "JavaScript JSX", 0, 0, 0, 0, 1495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 103, 1605
"c:\Users\bemat\src\DrivingTracking\src\components\TripPlayback.jsx", "JavaScript JSX", 0, 0, 0, 0, 1216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 58, 1277
"c:\Users\bemat\src\DrivingTracking\src\components\UserNotRegisteredError.jsx", "JavaScript JSX", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 33
"c:\Users\bemat\src\DrivingTracking\src\components\VehicleCompare.jsx", "JavaScript JSX", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 146
"c:\Users\bemat\src\DrivingTracking\src\components\VehicleMaintenancePanel.jsx", "JavaScript JSX", 0, 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 354
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\ButtonLoading.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\LayoutAccessibility.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumDrivingExposureCard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 98
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumDrivingScoreCard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 87
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumMapControls.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumMapDiagnostics.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 135
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumMapLayers.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 90
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumPreTripPlanner.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 117
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumReadyToDriveCard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 112
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumScoreTipsCard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 66
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumTotalsCard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 211
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumTripHistoryPanels.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 102
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\PremiumWeeklyDriverGoals.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 130
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\ScoreRing.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 53
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\SectionErrorBoundary.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 106
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\SpeedLimitEditorMap.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 467
"c:\Users\bemat\src\DrivingTracking\src\components\__tests__\TripCard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 167
"c:\Users\bemat\src\DrivingTracking\src\components\insights\InsightDiagnosticPanels.jsx", "JavaScript JSX", 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 218
"c:\Users\bemat\src\DrivingTracking\src\components\insights\InsightExplorePanels.jsx", "JavaScript JSX", 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 209
"c:\Users\bemat\src\DrivingTracking\src\components\insights\InsightHistoryPanels.jsx", "JavaScript JSX", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 173
"c:\Users\bemat\src\DrivingTracking\src\components\insights\InsightInvestigationPanels.jsx", "JavaScript JSX", 0, 0, 0, 0, 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 333
"c:\Users\bemat\src\DrivingTracking\src\components\insights\InsightOverviewPanels.jsx", "JavaScript JSX", 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 252
"c:\Users\bemat\src\DrivingTracking\src\components\insights\InsightPrimitives.jsx", "JavaScript JSX", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 68
"c:\Users\bemat\src\DrivingTracking\src\components\insights\InsightProgressPanels.jsx", "JavaScript JSX", 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 205
"c:\Users\bemat\src\DrivingTracking\src\components\insights\__tests__\InsightHistoryPanels.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50
"c:\Users\bemat\src\DrivingTracking\src\components\insights\__tests__\InsightInvestigationPanels.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Users\bemat\src\DrivingTracking\src\components\privacy\ProtectionGuidance.jsx", "JavaScript JSX", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 56
"c:\Users\bemat\src\DrivingTracking\src\components\ui\accordion.jsx", "JavaScript JSX", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\bemat\src\DrivingTracking\src\components\ui\alert-dialog.jsx", "JavaScript JSX", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 119
"c:\Users\bemat\src\DrivingTracking\src\components\ui\alert.jsx", "JavaScript JSX", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49
"c:\Users\bemat\src\DrivingTracking\src\components\ui\aspect-ratio.jsx", "JavaScript JSX", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\bemat\src\DrivingTracking\src\components\ui\avatar.jsx", "JavaScript JSX", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\Users\bemat\src\DrivingTracking\src\components\ui\badge.jsx", "JavaScript JSX", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\bemat\src\DrivingTracking\src\components\ui\breadcrumb.jsx", "JavaScript JSX", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 93
"c:\Users\bemat\src\DrivingTracking\src\components\ui\button.jsx", "JavaScript JSX", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 100
"c:\Users\bemat\src\DrivingTracking\src\components\ui\calendar.jsx", "JavaScript JSX", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 72
"c:\Users\bemat\src\DrivingTracking\src\components\ui\card.jsx", "JavaScript JSX", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 51
"c:\Users\bemat\src\DrivingTracking\src\components\ui\carousel.jsx", "JavaScript JSX", 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 194
"c:\Users\bemat\src\DrivingTracking\src\components\ui\chart.jsx", "JavaScript JSX", 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 313
"c:\Users\bemat\src\DrivingTracking\src\components\ui\checkbox.jsx", "JavaScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 29
"c:\Users\bemat\src\DrivingTracking\src\components\ui\collapsible.jsx", "JavaScript JSX", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12
"c:\Users\bemat\src\DrivingTracking\src\components\ui\command.jsx", "JavaScript JSX", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 117
"c:\Users\bemat\src\DrivingTracking\src\components\ui\context-menu.jsx", "JavaScript JSX", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 157
"c:\Users\bemat\src\DrivingTracking\src\components\ui\dialog.jsx", "JavaScript JSX", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 115
"c:\Users\bemat\src\DrivingTracking\src\components\ui\drawer.jsx", "JavaScript JSX", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 93
"c:\Users\bemat\src\DrivingTracking\src\components\ui\dropdown-menu.jsx", "JavaScript JSX", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 157
"c:\Users\bemat\src\DrivingTracking\src\components\ui\form.jsx", "JavaScript JSX", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 135
"c:\Users\bemat\src\DrivingTracking\src\components\ui\hover-card.jsx", "JavaScript JSX", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"c:\Users\bemat\src\DrivingTracking\src\components\ui\input-otp.jsx", "JavaScript JSX", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"c:\Users\bemat\src\DrivingTracking\src\components\ui\input.jsx", "JavaScript JSX", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\bemat\src\DrivingTracking\src\components\ui\label.jsx", "JavaScript JSX", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\bemat\src\DrivingTracking\src\components\ui\menubar.jsx", "JavaScript JSX", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 201
"c:\Users\bemat\src\DrivingTracking\src\components\ui\navigation-menu.jsx", "JavaScript JSX", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 105
"c:\Users\bemat\src\DrivingTracking\src\components\ui\pagination.jsx", "JavaScript JSX", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 101
"c:\Users\bemat\src\DrivingTracking\src\components\ui\popover.jsx", "JavaScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"c:\Users\bemat\src\DrivingTracking\src\components\ui\progress.jsx", "JavaScript JSX", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\bemat\src\DrivingTracking\src\components\ui\radio-group.jsx", "JavaScript JSX", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\bemat\src\DrivingTracking\src\components\ui\resizable.jsx", "JavaScript JSX", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"c:\Users\bemat\src\DrivingTracking\src\components\ui\scroll-area.jsx", "JavaScript JSX", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39
"c:\Users\bemat\src\DrivingTracking\src\components\ui\select.jsx", "JavaScript JSX", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 122
"c:\Users\bemat\src\DrivingTracking\src\components\ui\separator.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"c:\Users\bemat\src\DrivingTracking\src\components\ui\sheet.jsx", "JavaScript JSX", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 110
"c:\Users\bemat\src\DrivingTracking\src\components\ui\sidebar.jsx", "JavaScript JSX", 0, 0, 0, 0, 578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 55, 647
"c:\Users\bemat\src\DrivingTracking\src\components\ui\skeleton.jsx", "JavaScript JSX", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\bemat\src\DrivingTracking\src\components\ui\slider.jsx", "JavaScript JSX", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\bemat\src\DrivingTracking\src\components\ui\sonner.jsx", "JavaScript JSX", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\bemat\src\DrivingTracking\src\components\ui\switch.jsx", "JavaScript JSX", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\bemat\src\DrivingTracking\src\components\ui\table.jsx", "JavaScript JSX", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 87
"c:\Users\bemat\src\DrivingTracking\src\components\ui\tabs.jsx", "JavaScript JSX", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 60
"c:\Users\bemat\src\DrivingTracking\src\components\ui\textarea.jsx", "JavaScript JSX", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\bemat\src\DrivingTracking\src\components\ui\toast.jsx", "JavaScript JSX", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 105
"c:\Users\bemat\src\DrivingTracking\src\components\ui\toaster.jsx", "JavaScript JSX", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 34
"c:\Users\bemat\src\DrivingTracking\src\components\ui\toggle-group.jsx", "JavaScript JSX", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 45
"c:\Users\bemat\src\DrivingTracking\src\components\ui\toggle.jsx", "JavaScript JSX", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\bemat\src\DrivingTracking\src\components\ui\tooltip.jsx", "JavaScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29
"c:\Users\bemat\src\DrivingTracking\src\components\ui\use-toast.jsx", "JavaScript JSX", 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30, 196
"c:\Users\bemat\src\DrivingTracking\src\global.d.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"c:\Users\bemat\src\DrivingTracking\src\hooks\use-mobile.jsx", "JavaScript JSX", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\bemat\src\DrivingTracking\src\hooks\useDebouncedValue.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\bemat\src\DrivingTracking\src\hooks\useLocalSettings.jsx", "JavaScript JSX", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 100
"c:\Users\bemat\src\DrivingTracking\src\hooks\usePlaybackScreenAwake.js", "JavaScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 66
"c:\Users\bemat\src\DrivingTracking\src\hooks\usePrivacyZonesRevision.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\bemat\src\DrivingTracking\src\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 8705, 0, 0, 0, 0, 0, 0, 0, 26, 1057, 9788
"c:\Users\bemat\src\DrivingTracking\src\lib\AuthContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 100
"c:\Users\bemat\src\DrivingTracking\src\lib\PageNotFound.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\bemat\src\DrivingTracking\src\lib\SecureGpsBuffer.js", "JavaScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 62
"c:\Users\bemat\src\DrivingTracking\src\lib\__fixtures__\androidTripStatsParityFixture.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 1, 91
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\activeTripStoreSecurity.test.js", "JavaScript", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 168
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\activityRecognition.test.js", "JavaScript", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 262
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\advancedInsightIntelligence.test.js", "JavaScript", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 291
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\advancedInsights.test.js", "JavaScript", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 205
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\advancedOpenSourceFeatures.test.js", "JavaScript", 447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 507
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\androidPhoneUsageSummary.test.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 93
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\androidTripStatsParity.test.js", "JavaScript", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 183
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\biometricGate.test.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 53
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\brakeOnsetSmoothness.test.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 50
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\brakingEfficiency.test.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\buildIntegrity.test.js", "JavaScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\calibrationLabeling.test.js", "JavaScript", 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 247
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\coachPrograms.test.js", "JavaScript", 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 375
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\controlSelfTests.test.js", "JavaScript", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 118
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\corneringConsistency.test.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\crashSanitizer.test.js", "JavaScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 69
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\currency.test.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\dailyFatigueEngine.test.js", "JavaScript", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 134
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\dangerZoneEngine.test.js", "JavaScript", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 84
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\dashboardScoreReview.test.js", "JavaScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\dashboardStats.test.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 59
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\dataBackupImportSecurity.test.js", "JavaScript", 930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 1023
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\dataRights.test.js", "JavaScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 91
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\deviceStatus.test.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\differentialPrivacy.test.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 43
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\driverProgression.test.js", "JavaScript", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 224
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\driverSignature.test.js", "JavaScript", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 133
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\drivingConsistency.test.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 54
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\errorReporting.test.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 43
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\exportIntegrityNative.test.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\externalContracts.test.js", "JavaScript", 555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57, 616
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\fatigueHeatmapData.test.js", "JavaScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 62
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\feedbackRescore.test.js", "JavaScript", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 157
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\goldenFixtures.test.js", "JavaScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 94
"c:\Users\bemat\src\DrivingTracking\src\lib\__tests__\goldenFixtures\eventful_speeding_v2_1_0.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 1, 75
